id,name,domain,website,industry,segmento,country,state,city,num_associated_contacts,num_associated_deals,lifecyclestage,sources
39590380565,Mashup Agência,mashupagencia.com.br,mashupagencia.com.br,MARKETING_AND_ADVERTISING,,Brazil,,,1,1,,industry|name-agencia
33660460572,Massi Comunicação,massicomunicacao.com.br,massicomunicacao.com.br,,Mídia e Conteúdo,,,,1,1,1062353184,name-mkt
33666460996,Matters: Marketing Jurídico,matters.com.br,matters.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33655468146,Mattoni Comunicação,mattonicomunicacao.com,mattonicomunicacao.com,,,,,,1,,,name-mkt
33659840807,Maya Comunicação,mayacomunicacao.com.br,mayacomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39127704360,MB Propaganda,mbpropaganda.com.br,mbpropaganda.com.br,,Mídia e Conteúdo,,,,1,,1062353184,name-mkt
45824401051,Mb7 Agencia De Marketing,mb7.com.br,mb7.com.br,,Mídia e Conteúdo,,,,1,1,,name-agencia|name-mkt
34033745818,MC2 Live Marketing,,,,Mídia e Conteúdo,,,,1,2,,name-mkt
39601275142,Mc4 Marketing Promocional,mc4promo.com.br,mc4promo.com.br,,,,,,1,1,,name-mkt
44120849320,Media K,mediak.com.br,mediak.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,Sao Paulo,Cajamar,1,1,,industry
33494288526,Megafone Comunicação,megafonecomunicacao.com.br,megafonecomunicacao.com.br,,Mídia e Conteúdo,,,,4,9,1246600764,name-mkt
33762267180,MEI Marcilene Forechi Comunicação,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
34884207007,Meraki Não Agência,merakinaoagencia.com.br,merakinaoagencia.com.br,,Serviços Administrativos,,,,1,1,,name-agencia
39583496332,Mestra Comunicação,mestracomunicacao.com.br,mestracomunicacao.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry|name-mkt
33520093298,Middia Comunicação,middiacom.com.br,middiacom.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33052162594,Mídia 10 ooh,midia10ooh.com.br,midia10ooh.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33503246113,Mídia Office,midiaoffice.com.br,midiaoffice.com.br,,,,,,1,,,name-mkt
35727368812,Mídia2 Comunicação,midia2comunicacao.com.br,midia2comunicacao.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
39595684704,Milim Comunicação,milim.com.br,milim.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry|name-mkt
33670607010,MIMO Comunicação,mimopromo.com.br,mimopromo.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33669347843,Mindset Comunicação e Treinamentos,mindsetcomunic.com.br,mindsetcomunic.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
34900106608,Mira Comunicação,miracomunica.com.br,miracomunica.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33692026488,Miziara Comunicação,miziaracomunica.com.br,miziaracomunica.com.br,,Mídia e Conteúdo,,,,2,1,,name-mkt
33659374430,MK Comunicação,mkcomunicacao.com.br,mkcomunicacao.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33657481063,MKP Propaganda e Marketing,marketing.com.br,marketing.com.br,,,,,,2,,,name-mkt|domain-mkt
39589838691,Mkt Digital Agency,mkt.com.br,mkt.com.br,,Tecnologia e Comunicação,Brazil,Sao Paulo,,1,1,,name-agencia
33656862319,Mnemonik Comunicação,mnemonik.com.br,mnemonik.com.br,,Mídia e Conteúdo,,,,3,2,,name-mkt
33673693367,Mob Comunicação,mobcom.com.br,mobcom.com.br,,,,,,2,1,,name-mkt
33655312193,Mobilizze Marketing digital,mobilizze.com,mobilizze.com,,Mídia e Conteúdo,,,,1,,,name-mkt
33672615272,Mobme Comunicação,mobme.com.br,mobme.com.br,,Mídia e Conteúdo,,,,1,2,,name-mkt
33672307776,Moke Business Agency,mokeagency.com.br,mokeagency.com.br,,,,,,1,,,name-agencia
33662627869,Molotov Propaganda,molotovpropaganda.com.br,molotovpropaganda.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33656397337,Monday Marketing,mondaymarketing.com.br,mondaymarketing.com.br,,,,,,1,,,name-mkt
33662937776,Moneyus Consultoria Financeira e de Marketing,moneyuss.com.br,moneyuss.com.br,,,,,,1,,,name-mkt
32787749047,Montenegro Grupo de Comunicação,montenegrogc.com.br,montenegrogc.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
44401972581,Movimento Marketing,movimentomarketing.com,movimentomarketing.com,,Mídia e Conteúdo,,,,2,,,name-mkt
34937598561,MR Comunicação,mrcomunica.com.br,mrcomunica.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33664175707,MS Publicidade,mspublicidade.com.br,mspublicidade.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33495370791,Mude! Live Marketing,mudepromo.com.br,mudepromo.com.br,,Tecnologia e Comunicação,,,,1,1,,name-mkt
33751203510,multicase comunicação,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33658929211,Multipla Eventos E Comunicacao,multiplaeventos.com.br,multiplaeventos.com.br,,Serviços Administrativos,,,,1,,,name-mkt
35666802843,Murilhas Comunicação,murilhas.com.br,murilhas.com.br,,Mídia e Conteúdo,,,,1,1,1062353184,name-mkt
39292679177,Música & Mídia,musicaemidia.com.br,musicaemidia.com.br,,Serviços Profissionais,,,,1,1,,name-mkt
39590380556,Mutante Propaganda,mutantepropaganda.com,mutantepropaganda.com,,,,,,1,1,,name-mkt
41521501037,My Marketing Digital,mymarketingdigital.com.br,mymarketingdigital.com.br,COMPUTER_SOFTWARE,Mídia e Conteúdo,Brazil,,,1,,,name-mkt
40702972047,N Propaganda,npropaganda.com.br,npropaganda.com.br,BROADCAST_MEDIA,Mídia e Conteúdo,Brazil,,,1,1,,name-mkt
41109435741,N1 Marketing,n1marketing.com.br,n1marketing.com.br,,,,,,1,2,1062353184,name-mkt
33657481020,N2 Mídia,n2midia.com.br,n2midia.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33081330025,N2O2 Marketing Onlife,n2o2.com.br,n2o2.com.br,,,,,,1,,,name-mkt
33742704520,Nacional - Agência,,,,,,,,1,1,,name-agencia
33588201393,NÃO CONTATAR - A7 ASSESSORIA DE MARKETING & NEGÓCIOS,,,,Mídia e Conteúdo,,,,2,3,,name-mkt
39595529308,Nativa Propaganda,nativapropaganda.com.br,nativapropaganda.com.br,BROADCAST_MEDIA,,Brazil,,,1,1,,name-mkt
33084963646,Návita Comunicação,navitacom.com.br,navitacom.com.br,,Serviços Administrativos,,,,2,2,,name-mkt
33656553222,Néctar Comunicação Corporativa,nectarc.com.br,nectarc.com.br,,Mídia e Conteúdo,,,,2,1,1062353184,name-mkt
33072581422,NeoMeta Mídia,neometamidia.com.br,neometamidia.com.br,,Mídia e Conteúdo,,,,3,,,name-mkt
33669657388,Neotass Marketing,neotass.com.br,neotass.com.br,,Mídia e Conteúdo,,,,2,,,name-mkt
33586037072,neris-comunicacao.com.br,neris-comunicacao.com.br,neris-comunicacao.com.br,,,,,,2,,,name-mkt|domain-mkt
47671030955,Neuron Comunicação,neuronbrasil.com.br,neuronbrasil.com.br,,,,,,3,1,customer,name-mkt
33668573784,NewCorp Comunicação Corporativa,newcorp.com.br,newcorp.com.br,,,,,,1,,,name-mkt
33667799684,NewsTime Marketing,newstime.com.br,newstime.com.br,,Mídia e Conteúdo,,,,2,2,1062353184,name-mkt
33796801128,Nix Travel Agência de Viagens e Turismo,,,,Alimentação e Hospitalidade,,,,1,1,,name-agencia
33513258817,Nobre Propaganda,nobrepropaganda.com.br,nobrepropaganda.com.br,,,,,,3,1,,name-mkt
32906640461,Nosotros,nosotros.marketing,nosotros.email,,,,,,4,6,,domain-mkt
39592546220,Nova Ideia Publicidade,novaideiapublicidade.com.br,novaideiapublicidade.com.br,,,,,,1,1,,name-mkt
33664796434,Novità Comunicação,novitacom.com.br,novitacom.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
37564924002,NR-7 Comunicação,nr-7comunicacao.com.br,nr-7comunicacao.com.br,,,,,,1,,,name-mkt
42787447310,Numit Marketing,numitmarketing.com,numitmarketing.com,,Mídia e Conteúdo,,,,1,,1062353184,name-mkt
39581135701,Ó DOIS GO Marketing,odoisgo.com,odoisgo.com,,,,,,1,2,,name-mkt
39581290670,Ó DOIS GO Marketing,odoigo.com,odoigo.com,,,,,,2,3,,name-mkt
53152375043,O Melhor do Marketing,omelhordomarketing.com.br,omelhordomarketing.com.br,,,,,,1,,1062353184,name-mkt
35718397744,O2 Marketing & Publicidade,o2publicidade.com.br,o2publicidade.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
52428848495,Obvio Comunicacao Integrada,obvioci.com.br,obvioci.com.br,,,,,,1,,1062353184,name-mkt
33670450974,Oficina da Propaganda,oficinadapropaganda.com.br,oficinadapropaganda.com.br,,,,,,1,,,name-mkt
33672769897,OG Comunicação,ogcomunicacao.com.br,ogcomunicacao.com.br,,Serviços Administrativos,,,,2,5,,name-mkt
33664022027,Okara Publicidade,okarars.com.br,okarars.com.br,,Mídia e Conteúdo,,,,1,2,,name-mkt
33577274271,OM Agência,ommarketing.com.br,ommarketing.com.br,,Mídia e Conteúdo,,,,1,,,name-agencia
33491786840,Omnion Marketing de Relacionamento,omnion.com.br,omnion.com.br,,Mídia e Conteúdo,,,,2,1,,name-mkt
33664175701,One Comunicação,onecomunicacao.com.br,onecomunicacao.com.br,,,,,,3,3,,name-mkt
33658310470,One-i Propaganda,one-i.com.br,one-i.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39584109154,Onewg,onewg.com.br,onewg.com.br,MARKETING_AND_ADVERTISING,,United States,New Mexico,Dwyer,1,1,,industry
33667799850,Onion Mídia,onionmidia.com.br,onionmidia.com.br,,Mídia e Conteúdo,,,,2,2,,name-mkt
33604432451,ONTOP MARKETING,ontopmarketing.com.br,ontopmarketing.com.br,,,,,,2,3,1246600764,name-mkt
33654038542,OOPA Agency,oopagency.com,oopagency.com,,Mídia e Conteúdo,,,,1,,,name-agencia
34937905518,Ópcevê Marketing Digital,opceve.com.br,opceve.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
48609677944,Opia Marketing,opiamarketing.com.br,https://premierpet.com.br/,,,,,,6,8,customer,name-mkt
34928512895,Opte Comunicação,optecomunicacao.com.br,optecomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33665997735,Origami Marketing e Eventos,origamieventos.com.br,origamieventos.com.br,,Serviços Administrativos,,,,7,6,,name-mkt
33665223553,OTB Comunicação,otbcomunicacao.com.br,otbcomunicacao.com.br,,,,,,1,,,name-mkt
33495062149,Otima Marketing,otimamarketing.com.br,otimamarketing.com.br,,Mídia e Conteúdo,,,,2,1,,name-mkt
33765675394,Otima Marketing  - Agencia,,,,Mídia e Conteúdo,,,,1,1,,name-agencia|name-mkt
49954440965,OX Comunicação,oxcomunicacao.com.br,oxcomunicacao.com.br,BROADCAST_MEDIA,Mídia e Conteúdo,Brazil,,,1,1,1246600764,name-mkt
33788916866,Oxi Comunicação,,,,,,,,1,1,,name-mkt
33657844905,P&A Marketing,peamarketing.com.br,peamarketing.com.br,,,,,,1,,,name-mkt
33082565429,P3K Comunicação,p3k.com.br,p3k.com.br,,Mídia e Conteúdo,,,,3,1,,name-mkt
39586743409,Pagú Propaganda,pagupropaganda.com.br,pagupropaganda.com.br,,,,,,1,1,,name-mkt
36662737927,Parceria Comunicação,parceriacomunicacao.com.br,parceriacomunicacao.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
38147779127,Partners Comunicação Integrada,partners360.com.br,partners360.com.br,,,,,,2,,,name-mkt
33480568603,Pau e Prosa Comunicação,paueprosa.com.br,paueprosa.com.br,,,,,,1,1,,name-mkt
44382375563,Paula Leandro,paulaleandro.com.br,paulaleandro.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,,,industry
39581717600,Paulo Afonso,paulosc.com.br,paulosc.com.br,MARKETING_AND_ADVERTISING,Serviços Profissionais,Brazil,,,1,1,,industry
39280477788,Pedro do Marketing,pedrodomarketing.com,pedrodomarketing.com,,Serviços Profissionais,,,,1,,,name-mkt
33366778510,Pequi Agência,pequiagencia.com,pequiagencia.com,,Mídia e Conteúdo,,,,1,1,,name-agencia
39589994149,Peretta Marketing Digital,peretta.com.br,peretta.com.br,PROFESSIONAL_TRAINING_COACHING,,Brazil,,,1,1,,name-mkt
33497856917,Pirueta Creative Agency,piruetaideias.com.br,piruetaideias.com.br,,Mídia e Conteúdo,,,,1,,,name-agencia
33660614936,Pixspin Marketing e Consultoria Ambiental,pixspin.com.br,pixspin.com.br,,,,,,2,1,,name-mkt
33595442267,Plena Publicidade,plenapublicidade.com.br,plenapublicidade.com.br,,Serviços Administrativos,,,,1,,,name-mkt
33505009957,Plural Agência,pluralagencia.com.br,pluralagencia.com.br,,Mídia e Conteúdo,,,,1,1,,name-agencia
33659083856,Point- Tur Agencia De Viagens E Turismo,pointtur.com.br,pointtur.com.br,,Alimentação e Hospitalidade,,,,1,,,name-agencia
33675261557,Portfolio Publicidade E Promocao,portfoliocomunicacao.com.br,portfoliocomunicacao.com.br,,,,,,2,3,,name-mkt
33669833105,Prado Agência,pradoagencia.com.br,pradoagencia.com.br,,Mídia e Conteúdo,,,,1,,,name-agencia
33676095148,Praxian Business & Marketing Specialists,praxian.com.br,praxian.com.br,,Serviços Profissionais,,,,1,,,name-mkt
33583617909,Predicado Comunicação,fehosp.com.br,https://www.fehosp.com.br/,,Terceiro Setor,,,,4,6,,name-mkt
34940691316,Prefácio Comunicação,prefacio.com.br,prefacio.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33764899223,Premium Comunicação e Marketing,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33755950856,Prima Classe Eventos e Marketing Ltd,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33652791716,Primage Agência Digital,primage.com.br,primage.com.br,,,,,,1,,,name-agencia
38710860363,Prime2B Marketing Digital,prime2b.digital,prime2b.digital,MARKETING_AND_ADVERTISING,Varejo e Comércio,Brazil,Sao Paulo,,1,1,,industry|name-mkt
34918471513,Priory Comunicação,priory.com.br,priory.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33080710912,PromoEventos Marketing Promocional,promoeventos.com.br,promoeventos.com.br,,Serviços Administrativos,,,,15,7,1246600764,name-mkt
33792672606,Pronto Agência - Bosch,,,,,,,,1,1,,name-agencia
33790154839,Propague Agencia,,,,Mídia e Conteúdo,,,,1,1,,name-agencia
39739688195,Prospecting Marketing e Comunicação,prospectingmkt.com.br,prospectingmkt.com.br,,Mídia e Conteúdo,Brazil,Federal District,Asa Norte,1,,,name-mkt
33667179129,Prumo Marketing,prumomarketing.com.br,prumomarketing.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33655624550,Psiu Marketing,psiumarketing.com.br,psiumarketing.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33676250188,Publi/9 Comunicação Integrada,publi9.com.br,publi9.com.br,,,,,,2,,,name-mkt
33670450975,Puxe Comunicacao,puxecom.com.br,puxecom.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33661389375,Quallitá Comunicação & Marketing,quallita.com.br,quallita.com.br,,Mídia e Conteúdo,,,,2,2,,name-mkt
34938060339,Quap Comunicação,quap.com.br,quap.com.br,,,,,,1,,,name-mkt
39580980840,Quatro Comunicação,4acomunicacao.com.br,4acomunicacao.com.br,,,,,,1,1,,name-mkt
44050735787,Quintal Comunicação,quintalcomunicacao.com.br,quintalcomunicacao.com.br,,,,,,1,1,1062353184,name-mkt
33654038584,Quinttana Comunicacao E Marketing,quinttana.com.br,quinttana.com.br,,,,,,1,,,name-mkt
33078441605,Raça Marketing & Comunicação,raca.marketing,raca.marketing,,Mídia e Conteúdo,,,,1,1,,name-mkt|domain-mkt
36895379512,RBA Comunicação,rba.com.br,rba.com.br,,Mídia e Conteúdo,,,,2,2,,name-mkt
39593477411,RC Marketing,rctrademkt.com.br,rctrademkt.com.br,MANAGEMENT_CONSULTING,Mídia e Conteúdo,Brazil,Sao Paulo,Sao Paulo,1,1,,name-mkt
33055880870,Rebeca Lisboa - Comunicação Empática,rebecalisboa.com.br,rebecalisboa.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39583032377,Red Action,redaction.com.br,redaction.com.br,MARKETING_AND_ADVERTISING,,Brazil,,,1,1,,industry
33668263943,Rede Comunicação,redecomunicacao.com,redecomunicacao.com,,Mídia e Conteúdo,,,,1,,,name-mkt
33514201668,REM - Real Estate Marketing,rem-mkt.com.br,rem-mkt.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
45272430203,REPENSE Comunicação,repense.com.br,repense.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33506249224,Rever Comunicação,revercom.com,revercom.com,,Mídia e Conteúdo,,,,1,,,name-mkt
34892753229,REVISTA MÍDIA,revistamidia.com.br,revistamidia.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
44386387003,RF Comunicação,rfcomunica.net.br,rfcomunica.net.br,,Mídia e Conteúdo,,,,1,,1062353184,name-mkt
35414991242,Rich Marketing,richmarketing.com,richmarketing.com,,Serviços Profissionais,,,,1,,,name-mkt
35432375656,Rich Marketing,richmarketing.com.br,richmarketing.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33504856489,RLeal Comunicação,rlealcomunicacao.com.br,rlealcomunicacao.com.br,,Mídia e Conteúdo,,,,1,3,,name-mkt
33652352652,RN Comunicação,rn360.com.br,rn360.com.br,,Mídia e Conteúdo,,,,7,5,,name-mkt
33514047510,Rock Comunicação,rockcom.com.br,rockcom.com.br,,,,,,7,8,1246600764,name-mkt
33655468108,Rojas Comunicação,rojascomunicacao.com.br,rojascomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
35913405775,Rosana Mussi – BOUTIQUE DE COMUNICAÇÃO/MARKETING,rmussi.com,rmussi.com,,Mídia e Conteúdo,,,,1,2,,name-mkt
47539786382,Royal Marketing Digital,royalmarketingdigital.com,royalmarketingdigital.com,,Mídia e Conteúdo,,,,1,1,1246600764,name-mkt
49545765560,RS3 Midia,rs3marketing.com.br,rs3marketing.com.br,,Mídia e Conteúdo,,,,1,1,1246600764,name-mkt
35136059518,RSC2 Assessoria em Comunicação e Marketing,rsc2.com.br,rsc2.com.br,,,,,,1,1,,name-mkt
39592546212,Rumo Marketing,rumomarketing.com.br,rumomarketing.com.br,,,,,,2,3,,name-mkt
39585348777,Run Comunicação,runcomunicacao.com.br,runcomunicacao.com.br,,,,,,1,1,,name-mkt
33661544362,S1 Comunicação,s1comunicacao.com.br,s1comunicacao.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33652507203,S2publicom Comunicacao Integrada,s2publicom.com.br,s2publicom.com.br,,,,,,1,1,,name-mkt
33051851852,Sagarana Comunicação de Interesse das Pessoas,sagaranacomunicacao.com.br,sagaranacomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33666460957,Saife Comunicação,saife.com.br,saife.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33049683853,Salla Comunicação,sallacomunicacao.com.br,sallacomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39586277196,Santa Clara,santaclara.sc,santaclara.sc,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,Sao Paulo,Vila Madalena,1,1,,industry
33759657811,Sato Comunicação,,,,,,,,1,1,,name-mkt
34933664524,Sato7 - Comunicação Estratégica,sato7.com.br,sato7.com.br,,Tecnologia e Comunicação,,,,1,,,name-mkt
33580830853,Sempre Comunicação,sempreinternet.com.br,https://sempreinternet.com.br/,,Tecnologia e Comunicação,,,,1,2,,name-mkt
42031790690,Seven Comunicação,agenciaseven.com.br,agenciaseven.com.br,,,,,,4,3,,name-mkt
33674950237,Shalon Propaganda,shalonpropaganda.com.br,shalonpropaganda.com.br,,,,,,1,1,,name-mkt
39585813846,Sherpa42,sherpa42.com.br,sherpa42.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,3,1,,industry
33669657460,Shine Assessoria de Marketing e Comunicação - Assessoria de Marketing,shinemarketing.com.br,shinemarketing.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33072429192,Sicoob Credialto Agência José Vicente,sicoobcredialto.com.br,sicoobcredialto.com.br,,,,,,1,,,name-agencia
33050613064,Sicoob MaxiCrédito - Agência Laurentino,maxicredito.coop.br,maxicredito.coop.br,,,,,,2,,,name-agencia
33666615162,Side3 Propaganda,side3.com.br,side3.com.br,,,,,,1,,,name-mkt
42046581864,Sigma Publicidade,sigmapublicidade.com.br,sigmapublicidade.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry|name-mkt
37573405993,Sigma Six Comunicação,sigmasix.com.br,sigmasix.com.br,,,,,,2,,,name-mkt
33239541299,Silício Publicidade,siliciopublicidade.com.br,siliciopublicidade.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33077202842,Sim Propaganda,simpropaganda.com.br,simpropaganda.com.br,,Mídia e Conteúdo,,,,1,2,,name-mkt
39583955566,Sinapro-SP,sinaprosp.org.br,sinaprosp.org.br,MARKETING_AND_ADVERTISING,,Brazil,,,1,3,,industry
39596150382,Sing Comunicação,singcomunica.com.br,singcomunica.com.br,PUBLIC_RELATIONS_AND_COMMUNICATIONS,Mídia e Conteúdo,Brazil,Sao Paulo,Planalto Paulista,1,1,,name-mkt
39587516324,Sinnapse,sinnapse.com,sinnapse.com,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,Sao Paulo,Perdizes,1,1,,industry
39582182070,Siq Marketing,siqmarketing.com.br,siqmarketing.com.br,MARKETING_AND_ADVERTISING,,Brazil,,,1,1,,industry|name-mkt
33082413367,Sire Marketing,siremarketing.com.br,siremarketing.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33052626463,Sirena Marketing para Negócios,sirenamarketing.com.br,sirenamarketing.com.br,,,,,,1,,,name-mkt
33661235002,Sistemas Maceio De Comunicacao,maceio.com,maceio.com,,,,,,1,,,name-mkt
33670450990,SIT - Soluções Inteligentes para Trade Marketing,sittrade.com.br,sittrade.com.br,,,,,,1,,,name-mkt
34902338355,Slea Comunicacao E Editoracao,slea.com.br,slea.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33667489387,Smartcom - Inteligência em Comunicação,smartcom.net.br,smartcom.net.br,,Mídia e Conteúdo,,,,2,1,,name-mkt
38208490323,SmartON - Growth Marketing,smarton.com.br,smarton.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
39595529297,SN Publicidade & Marketing Digital,snpublicidade.com.br,snpublicidade.com.br,,Mídia e Conteúdo,Brazil,,,1,2,,name-mkt
35503013377,SOB Medida Comunicação e Sustentabilidade,sobmedida.com.br,http://sobmedida.com.br/,,,,,,7,3,,name-mkt
33654038570,Sociedade Brasileira de Comunicação Emocional,sbcemocional.com.br,sbcemocional.com.br,,Serviços Profissionais,,,,1,,,name-mkt
33054949994,SOFTUS - Marketing Digital,softus.com.br,softus.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
39583187095,Solo Wellness Ads Agency,solopropaganda.com.br,solopropaganda.com.br,HEALTH_WELLNESS_AND_FITNESS,Mídia e Conteúdo,Brazil,Sao Paulo,Sao Paulo,2,3,,name-agencia
33793283617,Soluções e Marketing Tô Aqui,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
41382467721,Solv Marketing,solvmkt.com,solvmkt.com,,Serviços Profissionais,,,,1,,1062353184,name-mkt
33765054534,SOUL Comunicação Integrada,,,,,,,,1,1,,name-mkt
33495527051,Soul marketing 360,soul360.com.br,soul360.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
40523217835,Spark,spark.com.br,spark.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,7,2,,industry
46273218896,Squad Marketing,squadmkt.com.br,squadmkt.com.br,,Mídia e Conteúdo,,,,2,2,1246600764,name-mkt
36397977691,Stap Comunicação,stap.com.br,stap.com.br,,Mídia e Conteúdo,,,,2,2,,name-mkt
33778521475,Start Social Marketing,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33668263973,Starten Comunicação,startencomunicacao.com.br,startencomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
44079141174,Strategiapropaganda,strategiapropaganda.com.br,strategiapropaganda.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry
34933664537,Stringhini Marketing,stringhini.com.br,stringhini.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33794288809,Suba Agência de Marketing,,,,Mídia e Conteúdo,,,,2,2,,name-agencia|name-mkt
35024496472,Suporte Comunicação,suportecomunicacao.com.br,suportecomunicacao.com.br,,,,,,1,1,,name-mkt
34992102832,Surprise Marketing,surprisemkt.com,surprisemkt.com,,,,,,1,,,name-mkt
34893165615,Sustentar Comunicação Estratégica,sustentar.ag,sustentar.ag,,Mídia e Conteúdo,,,,2,,,name-mkt
33658619691,Sutillo Marketing,sutillo.com.br,sutillo.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39590302642,TAG Interativa,taginterativa.com.br,taginterativa.com.br,MARKETING_AND_ADVERTISING,,Brazil,Santa Catarina,,1,1,,industry
39590148374,Tagawa Propaganda,tagawa.com.br,tagawa.com.br,,Mídia e Conteúdo,Brazil,Sao Paulo,Vila Mariana,3,3,1246600764,name-mkt
33669988530,Takashi Comunicacao,takashi.com.br,takashi.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33514359380,Take 5 Comunicação Corporativa,take5.com.br,take5.com.br,,Tecnologia e Comunicação,,,,1,,,name-mkt
32795549474,táLIGADO Comunicação Conectada,taligadocomunicacao.com.br,taligadocomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33518706206,Tamer Comunicação,tamer.com.br,tamer.com.br,,Mídia e Conteúdo,,,,2,1,,name-mkt
33759967512,Tato Agência,,,,,,,,1,2,,name-agencia
34733012488,Tawil Comunicação,tawil.com.br,tawil.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33670296495,TCI Agência,tciagencia.com.br,tciagencia.com.br,,Tecnologia e Comunicação,,,,1,,,name-agencia
44426008735,Team Building - Ludo para Empresas,ludoparaempresas.com.br,ludoparaempresas.com.br,MARKETING_AND_ADVERTISING,Serviços Profissionais,Brazil,,,1,,,industry
52865433377,Teia Comunicação ,teiacomunicacao.com.br,teiacomunicacao.com.br,,Mídia e Conteúdo,,,,1,1,customer,name-mkt
33667334257,Tela,tela.marketing,tela.marketing,,Tecnologia e Comunicação,,,,1,,,domain-mkt
39589838689,Tempero da Casa Comunicação,temperodacasa.net,temperodacasa.net,,,,,,3,4,,name-mkt
35059279148,Teor Marketing,teormarketing.com.br,teormarketing.com.br,,Serviços Profissionais,,,,2,,,name-mkt
33660769700,Terra Eventos e Comunicação,terracomunicacao.art.br,terracomunicacao.art.br,,Serviços Administrativos,,,,3,1,,name-mkt
39591928737,Texto Comunicação Corporativa,textoassessoria.com.br,textoassessoria.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
55112886113,Textual Comunicação,textual.com.br,textual.com.br,,,,,,1,1,1246600764,name-mkt
39589063738,The Front Marketing & Comunicação - WGroup Company,thefront.com.br,thefront.com.br,PROFESSIONAL_TRAINING_COACHING,,Brazil,,,2,2,,name-mkt
33051699471,The Harry Walker Agency,harrywalker.com,harrywalker.com,,Serviços Profissionais,,,,2,,,name-agencia
